Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
152.195.38.76-10.63.161.135-80-36800-6,152.195.38.76,80,10.63.161.135,36800,6,16/10/2024 02:36:03 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,131,486,0,32,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-36447-53-17,10.63.161.135,36447,8.8.8.8,53,17,16/10/2024 02:35:49 PM,1438,2,2,62.0,151.0,31.0,31.0,31.0,0.0,88.0,63.0,75.5,17.67766952966369,148122.39221140472,2781.641168289291,479.33333333333337,825.0389889776926,1432.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,16,1390.8205841446454,1390.8205841446454,31.0,88.0,48.8,25.926820090400597,672.2,0,0,0,0,0,0,0,0,1.0,61.0,31.0,75.5,0,0,0,0,4,148122,0,15,0,37,0,0,1,8,0,0,0,0,1.729089349777633E15,1008.3342699720167,1.729089349778346E15,1.72908934977692E15,No Label
10.63.161.135-99.83.81.36-46242-443-6,10.63.161.135,46242,99.83.81.36,443,6,16/10/2024 02:35:50 PM,879,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.3128555176336,879.0,0.0,879.0,879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1137.6564277588168,1137.6564277588168,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,444,942,0,20,0,0,0,0,0,0,0,0,No Label
10.63.161.135-35.244.180.134-34697-443-17,10.63.161.135,34697,35.244.180.134,443,17,16/10/2024 02:35:59 PM,3331468,75,205,23424.0,197457.0,1252.0,29.0,312.32000000000005,473.40546474882825,1252.0,26.0,963.2048780487804,475.34653713711305,66301.40226470733,84.04703271950983,11940.745519713257,82616.92295999319,1071960.0,-4.0,3331468.0,45019.837837837826,157505.87079304288,1079079.0,6.0,3308390.0,16217.598039215683,97818.89037160574,1073803.0,0.0,0,0,0,0,600,1640,22.512598049868707,61.53443466964113,26.0,1252.0,790.5088967971533,554.7063129896433,307699.09367056406,0,0,0,0,0,0,0,0,2.0,793.3321428571429,312.32,963.2048780487805,0,0,0,0,140,97756,0,83,0,705,0,0,74,8,0,0,0,0,1.7290893616988622E15,1147739.6141069105,1.729089363260088E15,1.729089359928645E15,No Label
10.63.161.135-8.8.8.8-40906-53-17,10.63.161.135,40906,8.8.8.8,53,17,16/10/2024 02:35:49 PM,1681,1,1,55.0,207.0,55.0,55.0,55.0,0.0,207.0,207.0,207.0,0.0,155859.60737656156,1189.767995240928,1681.0,0.0,1681.0,1681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,594.883997620464,594.883997620464,55.0,207.0,105.66666666666666,87.75724091682311,7701.333333333333,0,0,0,0,0,0,0,0,1.0,158.5,55.0,207.0,0,0,0,0,0,0,0,27,0,103,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-36609-53-17,10.63.161.135,36609,8.8.8.8,53,17,16/10/2024 02:35:50 PM,5095,1,1,33.0,104.0,33.0,33.0,33.0,0.0,104.0,104.0,104.0,0.0,26889.10696761531,392.54170755642787,5095.0,0.0,5095.0,5095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,196.27085377821393,196.27085377821393,33.0,104.0,56.66666666666667,40.991869112463434,1680.3333333333335,0,0,0,0,0,0,0,0,1.0,85.0,33.0,104.0,0,0,0,0,0,0,0,16,0,52,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-142.250.66.196-55547-443-17,10.63.161.135,55547,142.250.66.196,443,17,16/10/2024 02:35:58 PM,223178,17,16,2270.0,11236.0,1252.0,31.0,133.52941176470586,296.47746913700263,1252.0,26.0,702.25,544.3307205489447,60516.717597612675,147.8640367778186,6974.3125,15416.275229889668,71386.0,0.0,215539.0,13471.1875,20017.889623097137,71585.0,9.0,221649.0,14776.600000000002,29018.338728170795,92541.0,0.0,0,0,0,0,136,128,76.17238258251261,71.69165419530599,26.0,1252.0,434.05882352941177,528.1780542970317,278972.05704099825,0,0,0,0,0,0,0,0,0.0,447.2121212121212,133.52941176470588,702.25,0,0,0,0,33,60516,0,68,0,340,0,0,16,8,0,0,0,0,1.7290893588969318E15,59036.0597081257,1.729089359016382E15,1.729089358801391E15,No Label
10.63.161.135-8.8.8.8-51534-53-17,10.63.161.135,51534,8.8.8.8,53,17,16/10/2024 02:35:52 PM,1691,2,2,70.0,114.0,35.0,35.0,35.0,0.0,63.0,51.0,57.0,8.48528137423857,108811.3542282673,2365.464222353637,563.6666666666666,921.2992637212587,1627.0,4.0,4.0,4.0,0.0,4.0,4.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,16,16,1182.7321111768185,1182.7321111768185,35.0,63.0,43.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,54.75,35.0,57.0,0,0,0,0,4,108811,0,17,0,28,0,0,1,8,0,0,0,0,1.7290893528691825E15,1105.2078989945737,1.729089352869964E15,1.729089352868401E15,No Label
10.63.161.135-8.8.8.8-47758-53-17,10.63.161.135,47758,8.8.8.8,53,17,16/10/2024 02:35:51 PM,2823,1,1,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,49946.865037194475,708.4661707403471,2823.0,0.0,2823.0,2823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,354.23308537017357,354.23308537017357,42.0,99.0,61.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,91.5,42.0,99.0,0,0,0,0,0,0,0,21,0,49,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-47075-53-17,10.63.161.135,47075,8.8.8.8,53,17,16/10/2024 02:35:49 PM,7311,1,1,32.0,122.0,32.0,32.0,32.0,0.0,122.0,122.0,122.0,0.0,21064.149911092874,273.5603884557516,7311.0,0.0,7311.0,7311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,136.7801942278758,136.7801942278758,32.0,122.0,62.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,1.0,93.0,32.0,122.0,0,0,0,0,0,0,0,16,0,61,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-50737-53-17,10.63.161.135,50737,8.8.8.8,53,17,16/10/2024 02:35:49 PM,2866,1,1,33.0,82.0,33.0,33.0,33.0,0.0,82.0,82.0,82.0,0.0,40125.61060711793,697.8367062107467,2866.0,0.0,2866.0,2866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,348.91835310537334,348.91835310537334,33.0,82.0,49.33333333333333,28.29016319029166,800.3333333333333,0,0,0,0,0,0,0,0,1.0,74.0,33.0,82.0,0,0,0,0,0,0,0,16,0,41,0,0,0,8,0,0,0,0,0,0,0,0,No Label
142.250.66.234-10.63.161.135-443-59346-6,142.250.66.234,443,10.63.161.135,59346,6,16/10/2024 02:35:53 PM,19,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157894.73684210525,9.5,4.949747468305833,13.0,6.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,64,32,105263.15789473684,52631.57894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1048,452,0,32,0,0,0,0,1.729089353255311E15,0.0,1.729089353255311E15,1.729089353255311E15,No Label
10.63.161.135-8.8.8.8-50221-53-17,10.63.161.135,50221,8.8.8.8,53,17,16/10/2024 02:35:52 PM,100841,2,2,86.0,192.0,43.0,43.0,43.0,0.0,133.0,59.0,96.0,52.32590180780452,2756.815184300037,39.66640552949693,33613.66666666667,53648.82750194391,95485.0,4.0,4.0,4.0,0.0,4.0,4.0,95485.0,95485.0,0.0,95485.0,95485.0,0,0,0,0,16,16,19.833202764748464,19.833202764748464,43.0,133.0,64.2,39.07940634144792,1527.2,0,0,0,0,0,0,0,0,1.0,80.25,43.0,96.0,0,0,0,0,4,2756,0,21,0,48,0,0,1,8,0,0,0,0,1.7290893525682255E15,63736.48393581183,1.729089352613294E15,1.729089352523157E15,No Label
142.251.221.67-10.63.161.135-80-58748-6,142.251.221.67,80,10.63.161.135,58748,6,16/10/2024 02:36:03 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,447,0,32,0,0,0,0,0,0,0,0,No Label
10.63.161.135-34.160.144.191-55222-443-6,10.63.161.135,55222,34.160.144.191,443,6,16/10/2024 02:35:49 PM,10174,7,6,309.0,3384.0,216.0,0.0,44.142857142857146,83.33152378987712,2048.0,0.0,564.0,812.7038821120519,362984.0770591704,1277.7668566935324,847.8333333333334,916.1675941693532,2307.0,0.0,10174.0,1695.6666666666667,1790.1750379967505,4038.0,6.0,6689.0,1337.8,1183.1097582219495,2425.0,0.0,0,0,0,0,232,200,688.0283074503636,589.7385492431688,0.0,2048.0,263.78571428571433,574.6007548485535,330166.02747252746,0,2,1,6,12,0,0,0,0.0,284.0769230769231,44.142857142857146,564.0,0,0,0,0,6,560394,0,23,0,260,62727,261,2,32,0,0,0,0,1.729089349200265E15,2812.486575854928,1.729089349205338E15,1.729089349195314E15,No Label
10.63.161.135-8.8.8.8-50053-53-17,10.63.161.135,50053,8.8.8.8,53,17,16/10/2024 02:35:49 PM,10366,1,1,44.0,134.0,44.0,44.0,44.0,0.0,134.0,134.0,134.0,0.0,17171.522284391278,192.93845263360987,10366.0,0.0,10366.0,10366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,96.46922631680494,96.46922631680494,44.0,134.0,74.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,1.0,111.0,44.0,134.0,0,0,0,0,0,0,0,22,0,67,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-55199-53-17,10.63.161.135,55199,8.8.8.8,53,17,16/10/2024 02:35:49 PM,5076,2,2,86.0,310.0,43.0,43.0,43.0,0.0,179.0,131.0,155.0,33.94112549695428,78014.18439716312,788.0220646178093,1692.0,2458.319141201972,4513.0,8.0,8.0,8.0,0.0,8.0,8.0,555.0,555.0,0.0,555.0,555.0,0,0,0,0,16,16,394.01103230890465,394.01103230890465,43.0,179.0,87.8,63.64903769893148,4051.2000000000003,0,0,0,0,0,0,0,0,1.0,109.75,43.0,155.0,0,0,0,0,4,78014,0,21,0,77,0,0,1,8,0,0,0,0,1.729089349811859E15,2793.0717856868628,1.729089349813834E15,1.729089349809884E15,No Label
10.63.161.135-8.8.8.8-45828-53-17,10.63.161.135,45828,8.8.8.8,53,17,16/10/2024 02:35:52 PM,7263,1,1,38.0,111.0,38.0,38.0,38.0,0.0,111.0,111.0,111.0,0.0,20514.938730552112,275.36830510808204,7263.0,0.0,7263.0,7263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,137.68415255404102,137.68415255404102,38.0,111.0,62.33333333333333,42.14656965084268,1776.3333333333333,0,0,0,0,0,0,0,0,1.0,93.5,38.0,111.0,0,0,0,0,0,0,0,19,0,55,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-142.250.66.234-47604-443-17,10.63.161.135,47604,142.250.66.234,443,17,16/10/2024 02:35:52 PM,511356,109,57,5979.0,9095.0,1252.0,31.0,54.853211009174295,119.64684342836514,1252.0,26.0,159.56140350877195,335.7148565557991,29478.484656481978,324.62706998646735,3099.127272727274,21624.71924931632,273815.0,0.0,511356.0,4734.777777777776,26675.68488214434,274023.0,5.0,509948.0,9106.214285714286,38178.07998063538,273981.0,0.0,0,0,0,0,872,456,213.15873872605385,111.46833126041348,26.0,1252.0,97.76047904191614,240.58355785091143,57880.44830820285,0,0,0,0,0,0,0,0,0.0,98.34939759036145,54.85321100917431,159.56140350877192,0,0,0,0,166,29478,0,36,0,54,0,0,108,8,0,0,0,0,1.7290893531110908E15,54901.28084096255,1.729089353464616E15,1.729089352953876E15,No Label
10.63.161.135-8.8.8.8-36117-53-17,10.63.161.135,36117,8.8.8.8,53,17,16/10/2024 02:35:53 PM,3033,2,2,64.0,170.0,32.0,32.0,32.0,0.0,122.0,48.0,85.0,52.32590180780452,77151.3353115727,1318.8262446422684,1011.0,893.2967032291119,1708.0,4.0,4.0,4.0,0.0,4.0,4.0,1321.0,1321.0,0.0,1321.0,1321.0,0,0,0,0,16,16,659.4131223211342,659.4131223211342,32.0,122.0,53.2,39.07940634144792,1527.2,0,0,0,0,0,0,0,0,1.0,66.5,32.0,85.0,0,0,0,0,4,77151,0,16,0,42,0,0,1,8,0,0,0,0,1.7290893530214765E15,270.82189719444773,1.729089353021668E15,1.729089353021285E15,No Label
10.63.161.135-8.8.8.8-43264-53-17,10.63.161.135,43264,8.8.8.8,53,17,16/10/2024 02:35:50 PM,2599,2,2,84.0,128.0,42.0,42.0,42.0,0.0,70.0,58.0,64.0,8.48528137423857,81569.83455175067,1539.0534821085032,866.3333333333334,749.3079028899491,1368.0,5.0,5.0,5.0,0.0,5.0,5.0,1226.0,1226.0,0.0,1226.0,1226.0,0,0,0,0,16,16,769.5267410542516,769.5267410542516,42.0,70.0,50.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,63.5,42.0,64.0,0,0,0,0,4,81569,0,21,0,32,0,0,1,8,0,0,0,0,1.7290893507241695E15,96.87362902255701,1.729089350724238E15,1.729089350724101E15,No Label
10.63.161.135-99.83.81.36-46240-443-6,10.63.161.135,46240,99.83.81.36,443,6,16/10/2024 02:35:50 PM,844,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.6682464454975,844.0,0.0,844.0,844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1184.8341232227488,1184.8341232227488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,444,942,0,20,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-60642-53-17,10.63.161.135,60642,8.8.8.8,53,17,16/10/2024 02:35:52 PM,8394,1,1,43.0,133.0,43.0,43.0,43.0,0.0,133.0,133.0,133.0,0.0,20967.357636406956,238.26542768644268,8394.0,0.0,8394.0,8394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,119.13271384322134,119.13271384322134,43.0,133.0,73.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,1.0,109.5,43.0,133.0,0,0,0,0,0,0,0,21,0,66,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-43346-53-17,10.63.161.135,43346,8.8.8.8,53,17,16/10/2024 02:35:49 PM,3387,2,2,124.0,375.0,62.0,62.0,62.0,0.0,226.0,149.0,187.5,54.44722215136416,147328.018895778,1180.9861234130499,1129.0,1004.2893009486858,1941.0,6.0,6.0,6.0,0.0,6.0,6.0,1440.0,1440.0,0.0,1440.0,1440.0,0,0,0,0,16,16,590.4930617065249,590.4930617065249,62.0,226.0,112.2,73.93375413165491,5466.2,0,0,0,0,0,0,0,0,1.0,140.25,62.0,187.5,0,0,0,0,4,147328,0,31,0,93,0,0,1,8,0,0,0,0,1.7290893493158165E15,350.017856687341,1.729089349316064E15,1.729089349315569E15,No Label
10.63.161.135-8.8.8.8-34319-53-17,10.63.161.135,34319,8.8.8.8,53,17,16/10/2024 02:35:51 PM,3221,1,1,41.0,101.0,41.0,41.0,41.0,0.0,101.0,101.0,101.0,0.0,44085.687674635206,620.9251785159888,3221.0,0.0,3221.0,3221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,310.4625892579944,310.4625892579944,41.0,101.0,61.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,91.5,41.0,101.0,0,0,0,0,0,0,0,20,0,50,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-56630-53-17,10.63.161.135,56630,8.8.8.8,53,17,16/10/2024 02:35:57 PM,1729,1,1,40.0,97.0,40.0,40.0,40.0,0.0,97.0,97.0,97.0,0.0,79236.55292076344,1156.737998843262,1729.0,0.0,1729.0,1729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,578.368999421631,578.368999421631,40.0,97.0,59.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,88.5,40.0,97.0,0,0,0,0,0,0,0,20,0,48,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-53024-53-17,10.63.161.135,53024,8.8.8.8,53,17,16/10/2024 02:35:49 PM,105106,2,2,80.0,224.0,40.0,40.0,40.0,0.0,124.0,100.0,112.0,16.97056274847714,2892.318231119061,38.056818830513954,35035.33333333333,49353.53383835177,91479.0,5.0,5.0,5.0,0.0,5.0,5.0,91479.0,91479.0,0.0,91479.0,91479.0,0,0,0,0,16,16,19.028409415256977,19.028409415256977,40.0,124.0,68.8,40.33856715353187,1627.2,0,0,0,0,0,0,0,0,1.0,86.0,40.0,112.0,0,0,0,0,4,2892,0,20,0,56,0,0,1,8,0,0,0,0,1.729089349862053E15,55056.748196746965,1.729089349900984E15,1.729089349823122E15,No Label
10.63.161.135-142.250.76.106-36398-443-17,10.63.161.135,36398,142.250.76.106,443,17,16/10/2024 02:35:51 PM,9088473,83,55,7078.0,13165.0,1252.0,31.0,85.27710843373492,197.9016331938804,1252.0,27.0,239.3636363636364,394.05989221588976,2227.3268567778105,15.184068874936417,66339.2189781022,729472.7654902417,8540890.0,0.0,9062678.0,110520.46341463416,942665.2362736698,8540890.0,4.0,9087164.0,168280.8148148148,1164137.5433838302,8562969.0,0.0,0,0,0,0,664,440,9.132447221882048,6.051621653054369,27.0,1252.0,154.64028776978418,313.8719393433617,98515.59430716294,0,0,0,0,0,0,0,0,0.0,155.7608695652174,85.27710843373494,239.36363636363637,0,0,0,0,69,36967,0,51,0,95,0,0,82,8,0,0,0,0,1.7290893523837972E15,2691939.3647279814,1.729089360386717E15,1.729089351298636E15,No Label
10.63.161.135-104.17.25.14-38510-443-17,10.63.161.135,38510,104.17.25.14,443,17,16/10/2024 02:35:52 PM,10533,5,9,1577.0,5169.0,1252.0,45.0,315.4,525.1535965791342,1200.0,26.0,574.3333333333334,553.9862362911194,640463.3058008164,1329.1559859489223,810.2307692307693,1140.8261008180398,3663.0,0.0,9209.0,2302.25,1759.5699048347014,3702.0,9.0,8462.0,1057.75,2346.4251076295373,6709.0,0.0,0,0,0,0,40,72,474.6985664103294,854.457419538593,26.0,1252.0,533.1999999999999,555.9699632174386,309102.6,0,0,0,0,0,0,0,0,1.0,571.2857142857143,315.4,574.3333333333334,0,0,0,0,14,640463,0,112,0,369,0,0,4,8,0,0,0,0,1.7290893525333612E15,3452.6197225862106,1.729089352537702E15,1.729089352527545E15,No Label
10.63.161.135-8.8.8.8-37572-53-17,10.63.161.135,37572,8.8.8.8,53,17,16/10/2024 02:35:51 PM,2793,1,1,33.0,104.0,33.0,33.0,33.0,0.0,104.0,104.0,104.0,0.0,49051.199427139276,716.0759040458289,2793.0,0.0,2793.0,2793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,358.03795202291445,358.03795202291445,33.0,104.0,56.66666666666667,40.991869112463434,1680.3333333333335,0,0,0,0,0,0,0,0,1.0,85.0,33.0,104.0,0,0,0,0,0,0,0,16,0,52,0,0,0,8,0,0,0,0,0,0,0,0,No Label
34.120.208.123-10.63.161.135-443-52584-6,34.120.208.123,443,10.63.161.135,52584,6,16/10/2024 02:35:49 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1048,460,0,32,0,0,0,0,0,0,0,0,No Label
142.250.76.106-10.63.161.135-443-59030-6,142.250.76.106,443,10.63.161.135,59030,6,16/10/2024 02:35:51 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1048,452,0,32,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-54120-53-17,10.63.161.135,54120,8.8.8.8,53,17,16/10/2024 02:35:59 PM,9625,1,1,57.0,150.0,57.0,57.0,57.0,0.0,150.0,150.0,150.0,0.0,21506.493506493505,207.7922077922078,9625.0,0.0,9625.0,9625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,103.8961038961039,103.8961038961039,57.0,150.0,88.0,53.693575034635195,2883.0,0,0,0,0,0,0,0,0,1.0,132.0,57.0,150.0,0,0,0,0,0,0,0,28,0,75,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-33153-53-17,10.63.161.135,33153,8.8.8.8,53,17,16/10/2024 02:35:47 PM,1029,1,1,58.0,142.0,58.0,58.0,58.0,0.0,142.0,142.0,142.0,0.0,194363.45966958214,1943.6345966958213,1029.0,0.0,1029.0,1029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,971.8172983479107,971.8172983479107,58.0,142.0,86.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,129.0,58.0,142.0,0,0,0,0,0,0,0,29,0,71,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-36639-53-17,10.63.161.135,36639,8.8.8.8,53,17,16/10/2024 02:35:52 PM,4828,2,2,96.0,352.0,48.0,48.0,48.0,0.0,192.0,160.0,176.0,22.627416997969522,92792.0463960232,828.5004142502072,1609.3333333333333,1595.5733556729172,3196.0,5.0,5.0,5.0,0.0,5.0,5.0,1627.0,1627.0,0.0,1627.0,1627.0,0,0,0,0,16,16,414.2502071251036,414.2502071251036,48.0,192.0,99.2,71.01549126775087,5043.2,0,0,0,0,0,0,0,0,1.0,124.0,48.0,176.0,0,0,0,0,4,92792,0,24,0,88,0,0,1,8,0,0,0,0,1.729089352948781E15,1105.9150057757604,1.729089352949563E15,1.729089352947999E15,No Label
34.107.221.82-10.63.161.135-80-39984-6,34.107.221.82,80,10.63.161.135,39984,6,16/10/2024 02:36:03 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,489,0,32,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-49737-53-17,10.63.161.135,49737,8.8.8.8,53,17,16/10/2024 02:35:59 PM,1591,1,1,50.0,66.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,72910.11942174732,1257.071024512885,1591.0,0.0,1591.0,1591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,628.5355122564425,628.5355122564425,50.0,66.0,55.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,83.0,50.0,66.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0,0,0,0,0,0,0,0,No Label
10.63.161.135-8.8.8.8-44792-53-17,10.63.161.135,44792,8.8.8.8,53,17,16/10/2024 02:35:52 PM,1765,1,1,38.0,95.0,38.0,38.0,38.0,0.0,95.0,95.0,95.0,0.0,75354.10764872521,1133.1444759206797,1765.0,0.0,1765.0,1765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,566.5722379603399,566.5722379603399,38.0,95.0,57.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,85.5,38.0,95.0,0,0,0,0,0,0,0,19,0,47,0,0,0,8,0,0,0,0,0,0,0,0,No Label
125.56.205.179-10.63.161.135-80-43356-6,125.56.205.179,80,10.63.161.135,43356,6,16/10/2024 02:36:03 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,506,485,0,32,0,0,0,0,0,0,0,0,No Label
