Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.3-10.0.0.4-50057-80-6,10.0.0.3,50057,10.0.0.4,80,6,16/10/2024 06:53:56 AM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50058-80-6,10.0.0.3,50058,10.0.0.4,80,6,16/10/2024 06:53:56 AM,10270,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,58812.074001947425,681.5968841285297,1711.6666666666665,3199.988666646597,8167.0,0.0,844.0,422.0,596.7981233214462,844.0,0.0,10242.0,3414.0,4118.89657554059,8167.0,889.0,0,0,0,0,72,92,292.1129503407985,389.48393378773125,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.729061636965259E15,4230.707348265378,1.729061636971577E15,1.729061636962594E15,No Label
10.0.0.3-10.0.0.4-50058-80-6,10.0.0.3,50058,10.0.0.4,80,6,16/10/2024 06:53:56 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50059-80-6,10.0.0.3,50059,10.0.0.4,80,6,16/10/2024 06:53:56 AM,10717,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,56359.05570588784,653.1678641410842,1786.1666666666665,3325.2210402718592,8492.0,5.0,837.0,418.5,310.41987694089437,638.0,199.0,10679.0,3559.666666666667,4281.325067468404,8492.0,804.0,0,0,0,0,72,92,279.9290846318932,373.238779509191,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616369898712E15,4421.626518734995,1.729061636996498E15,1.729061636987406E15,No Label
10.0.0.3-10.0.0.4-50059-80-6,10.0.0.3,50059,10.0.0.4,80,6,16/10/2024 06:53:56 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8212,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50056-443-6,10.0.0.3,50056,10.0.0.4,443,6,16/10/2024 06:53:56 AM,89423,5,3,177.0,1298.0,177.0,0.0,35.4,79.15680640349255,1298.0,0.0,432.6666666666667,749.4006494081343,16494.63784484976,89.46244254833768,12774.714285714284,30822.656384085854,82603.0,6.0,89423.0,22355.75,40240.435984839925,82603.0,328.0,4969.0,2484.5,2027.2751416618316,3918.0,1051.0,0,0,0,0,112,72,55.914026592711046,33.54841595562663,0.0,1298.0,163.88888888888889,429.3013057412138,184299.61111111112,1,2,0,2,7,0,0,0,0.0,184.375,35.4,432.6666666666667,0,0,0,0,0,0,0,22,0,162,65535,501,1,20,0,0,0,0,1.7290616369164815E15,1977.9596519230154,1.729061636919527E15,1.729061636914892E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/10/2024 06:51:06 AM,104274384,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.038360332102273555,3.4758128E7,6.020248600375527E7,1.04273971E8,28.0,1.04274384E8,3.4758128E7,6.020248600375527E7,1.04273971E8,28.0,0,0,0,0,0,0,0,0,0,0,0,0.038360332102273555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.729061518581558E15,7.373253996024877E7,1.729061570718337E15,1.729061466444779E15,No Label
10.0.0.3-10.0.0.4-50061-80-6,10.0.0.3,50061,10.0.0.4,80,6,16/10/2024 06:54:07 AM,10894,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,55443.363319258315,642.5555351569672,1815.6666666666667,3335.548810415861,8504.0,0.0,751.0,375.5,531.0371926710972,751.0,0.0,10866.0,3622.0,4248.845019531778,8504.0,760.0,0,0,0,0,72,92,275.3809436387002,367.17459151826694,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616470397525E15,4384.513389951805,1.729061647046309E15,1.729061647037082E15,No Label
10.0.0.3-10.0.0.4-50061-80-6,10.0.0.3,50061,10.0.0.4,80,6,16/10/2024 06:54:07 AM,1143,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1749.7812773403325,1143.0,0.0,1143.0,1143.0,1143.0,1143.0,0.0,1143.0,1143.0,0,0,0,0,0,0,0,0,0,40,0,1749.7812773403325,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50062-80-6,10.0.0.3,50062,10.0.0.4,80,6,16/10/2024 06:54:07 AM,11243,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,53722.31610780041,622.6096237658988,1873.8333333333335,3324.5437832380353,8567.0,6.0,1359.0,679.5,597.5052301026327,1102.0,257.0,11214.0,3738.0,4182.055355922492,8567.0,1311.0,0,0,0,0,72,92,266.8326958996709,355.7769278662279,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616470730952E15,4567.668650910866,1.729061647079923E15,1.729061647070283E15,No Label
10.0.0.3-10.0.0.4-50062-80-6,10.0.0.3,50062,10.0.0.4,80,6,16/10/2024 06:54:07 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50063-80-6,10.0.0.3,50063,10.0.0.4,80,6,16/10/2024 06:54:07 AM,10747,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,56201.730715548525,651.3445612729134,1791.1666666666665,3334.841010703009,8498.0,0.0,754.0,377.0,533.1585130146568,754.0,0.0,10716.0,3572.0,4279.968691474273,8498.0,764.0,0,0,0,0,72,92,279.1476691169629,372.19689215595054,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616470989512E15,4381.434723677533,1.729061647105503E15,1.729061647096282E15,No Label
10.0.0.3-10.0.0.4-50063-80-6,10.0.0.3,50063,10.0.0.4,80,6,16/10/2024 06:54:07 AM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50060-443-6,10.0.0.3,50060,10.0.0.4,443,6,16/10/2024 06:54:07 AM,98738,5,3,177.0,1298.0,177.0,0.0,35.4,79.15680640349255,1298.0,0.0,432.6666666666667,749.4006494081343,14938.52417508963,81.02250400048612,14105.428571428572,34592.87654444261,92478.0,6.0,98738.0,24684.5,45250.03499446161,92478.0,255.0,5412.0,2706.0,2378.707211911546,4388.0,1024.0,0,0,0,0,112,72,50.63906500030383,30.3834390001823,0.0,1298.0,163.88888888888889,429.3013057412138,184299.61111111112,1,2,0,2,7,0,0,0,0.0,184.375,35.4,432.6666666666667,0,0,0,0,0,0,0,22,0,162,65535,501,1,20,0,0,0,0,1.729061647023519E15,2097.842343933404,1.729061647027126E15,1.729061647021975E15,No Label
10.0.0.3-10.0.0.4-50065-80-6,10.0.0.3,50065,10.0.0.4,80,6,16/10/2024 06:54:15 AM,11208,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,53890.078515346184,624.5538900785153,1868.0,3288.362753711944,8340.0,0.0,572.0,286.0,404.4650788387052,572.0,0.0,11186.0,3728.6666666666665,4081.9506774743536,8340.0,578.0,0,0,0,0,72,92,267.6659528907923,356.8879371877231,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.72906165594788E15,4268.6414247213625,1.729061655954271E15,1.729061655945381E15,No Label
10.0.0.3-10.0.0.4-50065-80-6,10.0.0.3,50065,10.0.0.4,80,6,16/10/2024 06:54:15 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50064-443-6,10.0.0.3,50064,10.0.0.4,443,6,16/10/2024 06:54:15 AM,30664,5,3,199.0,1298.0,199.0,0.0,39.8,88.99550550449162,1298.0,0.0,432.6666666666667,749.4006494081343,48819.46256196191,260.89225150013044,4380.571428571428,9416.663826379681,25547.0,6.0,30664.0,7666.0,12059.667270147493,25547.0,315.0,4396.0,2198.0,1974.2421330728407,3594.0,802.0,0,0,0,0,112,72,163.05765718758153,97.83459431254892,0.0,1298.0,166.33333333333331,429.44790138036535,184425.5,1,2,0,2,7,0,0,0,0.0,187.125,39.8,432.6666666666667,0,0,0,0,0,0,0,24,0,162,65535,501,1,20,0,0,0,0,1.7290616559318838E15,1722.419520147579,1.729061655934849E15,1.729061655930774E15,No Label
10.0.0.3-10.0.0.4-50067-80-6,10.0.0.3,50067,10.0.0.4,80,6,16/10/2024 06:54:17 AM,11250,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,53688.88888888889,622.2222222222223,1875.0,3052.1198534788896,7739.0,4.0,782.0,391.0,282.842712474619,591.0,191.0,11221.0,3740.3333333333335,3600.035740563326,7739.0,757.0,0,0,0,0,72,92,266.6666666666667,355.55555555555554,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616571624075E15,4034.563545168176,1.729061657168454E15,1.729061657160153E15,No Label
10.0.0.3-10.0.0.4-50067-80-6,10.0.0.3,50067,10.0.0.4,80,6,16/10/2024 06:54:17 AM,996,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2008.0321285140565,996.0,0.0,996.0,996.0,996.0,996.0,0.0,996.0,996.0,0,0,0,0,0,0,0,0,0,40,0,2008.0321285140565,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50068-80-6,10.0.0.3,50068,10.0.0.4,80,6,16/10/2024 06:54:17 AM,10415,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,57993.278924627935,672.1075372059529,1735.8333333333333,3298.094202212342,8363.0,0.0,502.0,251.0,354.9676041556469,502.0,0.0,10385.0,3461.6666666666665,4274.732428273533,8363.0,505.0,0,0,0,0,72,92,288.04608737397984,384.0614498319731,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616571875705E15,4265.546783572679,1.72906165719396E15,1.729061657185125E15,No Label
10.0.0.3-10.0.0.4-50068-80-6,10.0.0.3,50068,10.0.0.4,80,6,16/10/2024 06:54:17 AM,432,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4629.62962962963,432.0,0.0,432.0,432.0,432.0,432.0,0.0,432.0,432.0,0,0,0,0,0,0,0,0,0,40,0,4629.62962962963,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50069-80-6,10.0.0.3,50069,10.0.0.4,80,6,16/10/2024 06:54:17 AM,11632,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,51925.72214580468,601.7881705639614,1938.6666666666667,3319.034960145293,8525.0,0.0,1144.0,572.0,808.9301576774104,1144.0,0.0,11603.0,3867.6666666666665,4051.892685317978,8525.0,1152.0,0,0,0,0,72,92,257.9092159559835,343.878954607978,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616572099585E15,4478.257808567971,1.729061657216629E15,1.729061657206989E15,No Label
10.0.0.3-10.0.0.4-50069-80-6,10.0.0.3,50069,10.0.0.4,80,6,16/10/2024 06:54:17 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50066-443-6,10.0.0.3,50066,10.0.0.4,443,6,16/10/2024 06:54:17 AM,76747,5,3,177.0,1298.0,177.0,0.0,35.4,79.15680640349255,1298.0,0.0,432.6666666666667,749.4006494081343,19218.992273313615,104.23860216034504,10963.857142857143,26370.015392667556,70684.0,0.0,76747.0,19186.75,34404.08575905872,70684.0,0.0,4863.0,2431.5,2088.086324843875,3908.0,955.0,0,0,0,0,112,72,65.14912635021565,39.089475810129386,0.0,1298.0,163.88888888888889,429.3013057412138,184299.61111111112,1,2,0,2,7,0,0,0,0.0,184.375,35.4,432.6666666666667,0,0,0,0,0,0,0,22,0,162,65535,501,1,20,0,0,0,0,1.7290616571471538E15,1869.4569825581482,1.729061657150211E15,1.729061657145397E15,No Label
10.0.0.1-224.0.0.251-5353-5353-17,10.0.0.1,5353,224.0.0.251,5353,17,16/10/2024 06:52:26 AM,761603,6,0,718.0,0.0,235.0,40.0,119.66666666666667,89.43079260895918,0,0,0,0,942.7483872831383,7.878120227992799,152320.6,137011.82038532296,252946.0,1508.0,761603.0,152320.6,137011.82038532296,252946.0,1508.0,0,0,0,0,0,0,0,0,0,48,0,7.878120227992799,0.0,40.0,235.0,128.42857142857142,84.86628137420487,7202.285714285714,0,0,0,0,0,0,0,0,0.0,149.83333333333334,119.66666666666667,0.0,0,0,0,0,6,942,1,119,0,0,0,0,5,8,0,0,0,0,1.729061546440743E15,147195.1103092293,1.729061546568586E15,1.729061546312408E15,No Label
10.0.0.3-10.0.0.4-50071-80-6,10.0.0.3,50071,10.0.0.4,80,6,16/10/2024 06:54:27 AM,10088,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,59873.116574147505,693.8937351308485,1681.3333333333333,2910.309994943265,7493.0,1.0,1303.0,651.5,919.9459223236984,1302.0,1.0,10047.0,3349.0,3588.8829738513346,7493.0,1254.0,0,0,0,0,72,92,297.3830293417922,396.5107057890563,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616672643288E15,4001.8504365688964,1.729061667270265E15,1.729061667261511E15,No Label
10.0.0.3-10.0.0.4-50071-80-6,10.0.0.3,50071,10.0.0.4,80,6,16/10/2024 06:54:27 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50072-80-6,10.0.0.3,50072,10.0.0.4,80,6,16/10/2024 06:54:27 AM,11488,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,52576.601671309196,609.3314763231198,1914.6666666666665,3333.534800578309,8574.0,1.0,1433.0,716.5,1011.8698038779495,1432.0,1.0,11460.0,3820.0,4117.086712713251,8574.0,1439.0,0,0,0,0,72,92,261.142061281337,348.18941504178275,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616672874605E15,4567.710330862353,1.729061667294239E15,1.729061667284261E15,No Label
10.0.0.3-10.0.0.4-50072-80-6,10.0.0.3,50072,10.0.0.4,80,6,16/10/2024 06:54:27 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50073-80-6,10.0.0.3,50073,10.0.0.4,80,6,16/10/2024 06:54:27 AM,11586,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,52131.88330744001,604.1774555498015,1931.0,3496.807229459468,8928.0,0.0,853.0,426.5,603.162084352125,853.0,0.0,11558.0,3852.666666666667,4418.445126210501,8928.0,864.0,0,0,0,0,72,92,258.93319523562917,345.24426031417227,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616673109225E15,4616.337476417919,1.729061667317822E15,1.729061667308069E15,No Label
10.0.0.3-10.0.0.4-50073-80-6,10.0.0.3,50073,10.0.0.4,80,6,16/10/2024 06:54:27 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50070-443-6,10.0.0.3,50070,10.0.0.4,443,6,16/10/2024 06:54:27 AM,76654,5,3,177.0,1298.0,177.0,0.0,35.4,79.15680640349255,1298.0,0.0,432.6666666666667,749.4006494081343,19242.309598977223,104.36506901140189,10950.57142857143,26418.9733137452,70778.0,0.0,76654.0,19163.5,34468.52788172616,70778.0,0.0,5144.0,2572.0,2002.5264043203026,3988.0,1156.0,0,0,0,0,112,72,65.22816813212617,39.13690087927571,0.0,1298.0,163.88888888888889,429.3013057412138,184299.61111111112,1,2,0,2,7,0,0,0,0.0,184.375,35.4,432.6666666666667,0,0,0,0,0,0,0,22,0,162,65535,501,1,20,0,0,0,0,1.7290616672484145E15,1942.2301880532639,1.729061667251679E15,1.729061667246572E15,No Label
10.0.0.3-10.0.0.4-50075-80-6,10.0.0.3,50075,10.0.0.4,80,6,16/10/2024 06:54:37 AM,10192,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,59262.16640502355,686.8131868131868,1698.6666666666665,3126.5921170927727,7961.0,0.0,644.0,322.0,455.3767670841366,644.0,0.0,10168.0,3389.3333333333335,3985.181593520342,7961.0,649.0,0,0,0,0,72,92,294.3485086342229,392.4646781789639,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616773386005E15,4093.5888492454474,1.729061677344725E15,1.729061677336144E15,No Label
10.0.0.3-10.0.0.4-50075-80-6,10.0.0.3,50075,10.0.0.4,80,6,16/10/2024 06:54:37 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50076-80-6,10.0.0.3,50076,10.0.0.4,80,6,16/10/2024 06:54:37 AM,12977,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,46543.88533559374,539.4158896509208,2162.8333333333335,3333.25303069939,8748.0,10.0,2634.0,1317.0,1105.9150057757604,2099.0,535.0,12950.0,4316.666666666667,3872.18185695524,8748.0,1585.0,0,0,0,0,72,92,231.1782384218232,308.2376512290976,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616773646252E15,4953.211979783085,1.729061677371976E15,1.729061677361156E15,No Label
10.0.0.3-10.0.0.4-50076-80-6,10.0.0.3,50076,10.0.0.4,80,6,16/10/2024 06:54:37 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.4-50077-80-6,10.0.0.3,50077,10.0.0.4,80,6,16/10/2024 06:54:37 AM,10063,3,4,196.0,408.0,196.0,0.0,65.33333333333333,113.16065276116665,258.0,0.0,102.0,125.76167937809991,60021.862267713404,695.6176090629036,1677.1666666666665,3008.088058329853,7702.0,0.0,910.0,455.0,643.4671708797582,910.0,0.0,10037.0,3345.6666666666665,3781.1355878007516,7702.0,915.0,0,0,0,0,72,92,298.1218324555301,397.4957766073735,0.0,258.0,75.5,108.15200942588696,11696.857142857143,1,2,0,3,6,0,0,0,1.0,86.28571428571429,65.33333333333333,102.0,0,0,0,0,0,0,0,28,0,58,64240,501,1,20,0,0,0,0,1.7290616773888568E15,4019.3517201160685,1.729061677394853E15,1.729061677386267E15,No Label
10.0.0.3-10.0.0.4-50077-80-6,10.0.0.3,50077,10.0.0.4,80,6,16/10/2024 06:54:37 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8210,0,0,20,0,0,0,0,0,0,0,0,No Label
